trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units,lat,lng,summer_temp,winter_temp,annual_rain,annual_snow,dogs-no,forest,river
10026944,muir grove trail,sequoia national park,three rivers,california,united states,"{'lat': 36.63392, 'lng': -118.81743}",13.9598,5954.558000000001,173.736,3,out and back,2,4.5,84,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking']",i,36.63392,-118.81743,27.4,-11.596,335.86,371.133,true,true,true
10037326,monarch lakes trail,sequoia national park,three rivers,california,united states,"{'lat': 36.4533, 'lng': -118.59676}",13.9025,13518.456,807.72,5,out and back,2,4.5,51,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,36.4533,-118.59676,25.8,-13.8,162.02,236.089,true,true,false
10269473,the maze loop,joshua tree national park,twentynine palms,california,united states,"{'lat': 34.08116, 'lng': -116.24206}",13.8899,7563.898,109.728,3,loop,2,4.5,99,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,34.08116,-116.24206,37.2,-2.296,125.23,8.099,true,false,false
10028456,death valley natural bridge road,death valley national park,death valley,california,united states,"{'lat': 36.27403, 'lng': -116.79283}",13.8009,6920.1619999999975,304.8,1,out and back,2,4,104,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,36.27403,-116.79283,48.3,4.6,79.63,0.525,true,false,false
10294476,roaring river falls trail,kings canyon national park,cedar grove,california,united states,"{'lat': 36.78377, 'lng': -118.62213}",13.5845,482.802,7.9248,1,out and back,2,4.5,101,"['dogs-no', 'kids', 'partially-paved', 'waterfall']","['hiking', 'nature-trips', 'walking']",i,36.78377,-118.62213,32,-8.9,355.03,280.693,true,false,false
10022095,hidden beach and false klamath rock,redwood national park,klamath,california,united states,"{'lat': 41.55442, 'lng': -124.08646}",13.4062,12230.984,349.9104,3,out and back,1,4.5,51,"['beach', 'dogs-no', 'forest', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,41.55442,-124.08646,24.8,2.4,1433.9900000000002,34.314,true,true,false
10294375,grizzly falls,kings canyon national park,dunlap,california,united states,"{'lat': 36.80293, 'lng': -118.74364}",13.3331,160.934,5.7912,1,out and back,2,4.5,56,"['dogs-no', 'forest', 'kids', 'waterfall']","['hiking', 'walking']",i,36.80293,-118.74364,32.7,-8.2,585.85,160.71300000000002,true,true,false
10022595,darwin falls trail via old toll road,death valley national park,darwin,california,united states,"{'lat': 36.32748, 'lng': -117.51472}",13.2405,3057.746,68.8848,1,out and back,1,4,83,"['dogs-no', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,36.32748,-117.51472,42.396,0.3040000000000006,96.6,4.549999999999999,true,false,false
10034189,smugglers cove trail,channel islands national park,ventura,california,united states,"{'lat': 34.04989, 'lng': -119.55633}",13.2334,12391.918,426.72,3,out and back,1,4.5,84,"['beach', 'dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,34.04989,-119.55633,29.5,8.2,290.85,0,true,false,false
10013268,balconies trail,pinnacles national park,paicines,california,united states,"{'lat': 36.4917, 'lng': -121.20948}",13.1617,13196.588,592.836,3,loop,2,4.5,58,"['cave', 'dogs-no', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,36.4917,-121.20948,37,0.3,329.41,0.413,true,false,false
10381604,grizzly giant loop trail,yosemite national park,fish camp,california,united states,"{'lat': 37.50258, 'lng': -119.60985}",13.1348,3218.68,106.9848,1,loop,2,4.5,129,"['dogs-no', 'forest', 'historic-site', 'kids']","['hiking', 'trail-running']",i,37.50258,-119.60985,29.8,-11.4,520.0600000000001,385.084,true,true,false
10260515,sawtooth pass trail,sequoia national park,three rivers,california,united states,"{'lat': 36.45329, 'lng': -118.59677}",13.1092,20438.618,1314.9072,5,out and back,2,5,34,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing']",i,36.45329,-118.59677,25.8,-13.8,162.02,236.089,true,true,false
10018534,kibbie lake trail,yosemite national park,mi wuk village,california,united states,"{'lat': 37.99004, 'lng': -119.88676}",13.0192,21082.354,797.9664,5,loop,1,4.5,49,"['beach', 'dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'nature-trips']",i,37.99004,-119.88676,31.6,-9.1,728.8900000000001,305.102,true,true,true
10017427,gaylor lakes trail,yosemite national park,lee vining,california,united states,"{'lat': 37.91008, 'lng': -119.25818}",12.9552,5632.69,368.8080000000001,5,out and back,2,4.5,86,"['dogs-no', 'forest', 'historic-site', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,37.91008,-119.25818,22.196000000000005,-18.296,125.29,544.649,true,true,false
10016528,juniper canyon trail to high peaks,pinnacles national park,paicines,california,united states,"{'lat': 36.49166, 'lng': -121.20927}",12.9046,5793.624,383.7432,5,loop,3,4.5,97,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running']",i,36.49166,-121.20927,37,0.3,329.41,0.413,true,true,true
10036072,wall street mill trail,joshua tree national park,twentynine palms,california,united states,"{'lat': 34.02475, 'lng': -116.14185}",12.8265,3862.416,26.8224,1,out and back,2,4,110,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,34.02475,-116.14185,37,-2.1,125.23,8.099,true,false,false
10279543,eagle view trail,sequoia national park,three rivers,california,united states,"{'lat': 36.55469, 'lng': -118.7488}",12.8184,2414.01,85.9536,3,out and back,2,4.5,54,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,36.55469,-118.7488,27.4,-11.596,276.65,223.496,true,true,false
10235925,dewey point trail,yosemite national park,yosemite valley,california,united states,"{'lat': 37.66167, 'lng': -119.66137}",12.8074,12070.05,306.9336,3,loop,1,4.5,48,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'snowshoeing', 'walking']",i,37.66167,-119.66137,27.6,-13.9,330.39,482.69900000000007,true,true,false
10009508,gower gulch loop trail,death valley national park,death valley,california,united states,"{'lat': 36.42055, 'lng': -116.84767}",12.7835,6759.228,217.932,3,loop,2,4.5,92,"['dogs-no', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",i,36.42055,-116.84767,48.2,4.5,79.63,0.525,true,false,false
10236037,desolation canyon trail,death valley national park,death valley,california,united states,"{'lat': 36.39584, 'lng': -116.83872}",12.7803,5793.624,234.696,3,out and back,1,4.5,69,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,36.39584,-116.83872,48,4.3,79.63,0.525,true,false,false
10031728,redwood creek trail,redwood national park,orick,california,united states,"{'lat': 41.29883, 'lng': -124.0335}",12.7515,25105.704,340.7664,3,out and back,1,4.5,54,"['dogs-no', 'forest', 'river']","['camping', 'hiking']",i,41.29883,-124.0335,23.2,3.7,1272.1,30.779000000000003,true,true,true
10008916,john muir trail in kings canyon,kings canyon national park,mammoth lakes,california,united states,"{'lat': 37.61304, 'lng': -119.07511}",12.7453,134701.758,4503.7248,7,point to point,3,5,15,"['dogs-no', 'forest', 'lake', 'hot-springs', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",i,37.61304,-119.07511,27,-15.396,124.69,179.58499999999998,true,true,true
10112073,snow creek falls trail,yosemite national park,yosemite valley,california,united states,"{'lat': 37.74019, 'lng': -119.56424}",12.7401,32508.668,1641.9576,5,out and back,2,4.5,44,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,37.74019,-119.56424,33.6,-7.8,682.85,216.02,true,true,false
10028657,may lake high sierra camp from tioga pass road,yosemite national park,yosemite valley,california,united states,"{'lat': 37.81165, 'lng': -119.50898}",12.6368,10299.776,327.9648,3,out and back,2,4.5,41,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,37.81165,-119.50898,25.896000000000004,-15.6,112.67,400.932,true,true,false
10015707,black rock canyon trail to warren peak,joshua tree national park,yucca valley,california,united states,"{'lat': 34.07138, 'lng': -116.39113}",12.5856,8046.7,311.8104,5,out and back,1,4.5,76,"['dogs-no', 'views']","['hiking', 'trail-running']",i,34.07138,-116.39113,35.9,-2.696,279.34,36.862,true,false,false
10036243,ladybug camp trail,sequoia national park,three rivers,california,united states,"{'lat': 36.35001, 'lng': -118.76461}",12.5301,11587.248,594.9696,3,out and back,2,4,82,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking']",i,36.35001,-118.76461,32.6,-5.4,363.44,87.15,true,true,true
10461398,el capitan loop,yosemite national park,yosemite valley,california,united states,"{'lat': 37.74212, 'lng': -119.60212}",12.477,34600.81,1588.9224,7,loop,1,4.5,15,"['forest', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'hiking']",i,37.74212,-119.60212,33.6,-7.9,682.85,216.02,false,true,true
10235905,artist point trail,yosemite national park,yosemite valley,california,united states,"{'lat': 37.71508, 'lng': -119.67698}",12.4458,3701.482,225.8568,3,out and back,2,4,46,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking']",i,37.71508,-119.67698,32.6,-9.2,682.85,216.02,true,true,false
10031465,franklin lakes trail,sequoia national park,three rivers,california,united states,"{'lat': 36.45305, 'lng': -118.59643}",12.4433,18024.608,1053.9984,5,out and back,2,4.5,35,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips']",i,36.45305,-118.59643,25.8,-13.8,163.76,221.543,true,true,true
10027494,grand canyon of the tuolumne,yosemite national park,yosemite valley,california,united states,"{'lat': 37.87, 'lng': -119.64876}",12.4204,92858.918,3507.9432,3,loop,1,5,16,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'camping', 'hiking']",i,37.87,-119.64876,26.4,-15.2,290.12,523.88,true,true,true
10021742,keys view loop to inspiration point trail,joshua tree national park,thousand palms,california,united states,"{'lat': 33.92689, 'lng': -116.18735}",12.3564,1931.208,152.7048,1,loop,2,4.5,53,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,33.92689,-116.18735,34.5,-4.296,125.23,8.099,true,false,false
10026916,young lakes trail loop,yosemite national park,yosemite valley,california,united states,"{'lat': 37.87746, 'lng': -119.35324}",12.3443,27680.648,833.9328,3,loop,2,4.5,56,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,37.87746,-119.35324,25.7,-15.8,112.67,400.932,true,true,false
10002434,may lake,yosemite national park,yosemite valley,california,united states,"{'lat': 37.83276, 'lng': -119.49093}",12.3328,4506.152,151.7904,3,out and back,3,4.5,74,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,37.83276,-119.49093,25.296000000000003,-16.2,135.31,562.548,true,true,false
10235928,elizabeth lake trail,yosemite national park,yosemite valley,california,united states,"{'lat': 37.87052, 'lng': -119.35592}",12.1316,7885.766,256.9464,3,out and back,2,4.5,62,"['dogs-no', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'walking']",i,37.87052,-119.35592,25.6,-15.9,112.67,400.932,true,false,true
10258447,hetch hetchy loop via lake vernon,yosemite national park,groveland,california,united states,"{'lat': 37.94559, 'lng': -119.78842}",12.1212,41520.972,1725.7776,5,loop,3,4.5,56,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking']",i,37.94559,-119.78842,33.9,-7.6,823.9400000000002,98.406,true,true,true
10257832,north view and maze trails,joshua tree national park,twentynine palms,california,united states,"{'lat': 34.08105, 'lng': -116.24199}",12.0712,9495.106,208.788,3,loop,3,4.5,81,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']",['hiking'],i,34.08105,-116.24199,37.2,-2.296,125.23,8.099,true,true,false
10257120,panorama trail to little yosemite valley,yosemite national park,yosemite valley,california,united states,"{'lat': 37.72704, 'lng': -119.57498}",12.0193,33796.14,1193.9016,5,out and back,3,5,30,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,37.72704,-119.57498,27.7,-13.8,330.39,482.69900000000007,true,true,true
10027530,big stump loop trail,kings canyon national park,dunlap,california,united states,"{'lat': 36.72091, 'lng': -118.97058}",12.0027,2896.812,71.9328,1,loop,2,4.5,76,"['dogs-no', 'kids', 'wild-flowers']","['hiking', 'nature-trips']",i,36.72091,-118.97058,28.2,-10.9,355.03,280.693,true,false,false
10305598,balconies cave trail,pinnacles national park,paicines,california,united states,"{'lat': 36.49191, 'lng': -121.20958}",11.8881,4184.2840000000015,121.92,3,out and back,3,4.5,75,"['cave', 'dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']",['hiking'],i,36.49191,-121.20958,37,0.3,329.41,0.413,true,false,false
10035725,sunrise lakes trail,yosemite national park,yosemite valley,california,united states,"{'lat': 37.82575, 'lng': -119.4701}",11.8718,15127.796,727.8624,5,out and back,2,4.5,30,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,37.82575,-119.4701,26.3,-15.896,229.37,551.698,true,true,false
10007611,eagle peak trail,yosemite national park,yosemite valley,california,united states,"{'lat': 37.74134, 'lng': -119.60095}",11.8682,23013.562,1836.7248,5,out and back,2,4.5,39,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']",['hiking'],i,37.74134,-119.60095,33.6,-7.9,682.85,216.02,true,true,false
10259504,tuolumne meadows to yosemite valley trail,yosemite national park,yosemite valley,california,united states,"{'lat': 37.87705, 'lng': -119.33825}",11.6882,43774.048,657.7584,3,point to point,2,5,19,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,37.87705,-119.33825,25.9,-16.296,112.67,400.932,true,true,false
10007625,chaos crags trail,lassen volcanic national park,old station,california,united states,"{'lat': 40.53591, 'lng': -121.5594}",11.6456,6437.36,301.752,3,out and back,3,4.5,88,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'snowshoeing', 'trail-running']",i,40.53591,-121.5594,30.8,-9.796,374.89,416.0940000000001,true,true,true
10026919,lyell canyon and vogelsang loop trail,yosemite national park,yosemite valley,california,united states,"{'lat': 37.87652, 'lng': -119.34551}",11.5511,31543.064,684.8856,7,loop,2,4.5,25,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'rock-climbing']",i,37.87652,-119.34551,25.9,-16.196,112.67,400.932,true,true,true
10259676,lower chilnualna falls trail,yosemite national park,yosemite valley,california,united states,"{'lat': 37.54834, 'lng': -119.63394}",11.5232,965.604,76.8096,3,out and back,2,4.5,71,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wildlife']","['birding', 'hiking', 'walking']",i,37.54834,-119.63394,32.9,-8.5,682.85,216.02,true,true,true
10035722,scorpion bay to cavern point loop,channel islands national park,ventura,california,united states,"{'lat': 34.04903, 'lng': -119.5575}",11.5004,2574.944,84.7344,1,loop,2,4.5,74,"['beach', 'cave', 'dogs-no', 'historic-site', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'paddle-sports', 'trail-running', 'walking', 'sea-kayaking']",i,34.04903,-119.5575,29.6,8.3,290.85,0,true,false,true
10029616,berdoo canyon,joshua tree national park,twentynine palms,california,united states,"{'lat': 34.0062, 'lng': -116.08486}",11.4699,39106.962,410.8704,3,point to point,2,4.5,102,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'off-road-driving', 'scenic-driving']",i,34.0062,-116.08486,36.7,-2.4,96.14,1.96,true,false,false
